page	stripe	column	line	left	top	right	bottom	confidence	letters	punc
194	0		5	1180	955	1457	1126	100	وحقهم	 
194	0		5	1118	955	1180	1126	100		، 
194	0		5	871	955	1118	1126	97	فآجره	 
194	0		5	742	955	871	1126	93	الله	 
194	0		5	619	955	741	1126	100	على	 
194	0		5	464	955	618	1126	100	ذلك	 
194	0		5	322	955	464	1126	99	أجر	
194	0		6	3026	1135	3215	1300	100	4	 
194	0		6	2800	1135	3026	1300	95	اللماء	 
194	0		6	2586	1135	2800	1300	91	بالأمر	 
194	0		6	2458	1135	2586	1300	86	على	 
194	0		6	2355	1135	2458	1300	100	ما	 
194	0		6	2233	1135	2354	1300	90	هو	 
194	0		6	2055	1135	2232	1300	88	عليه	 
194	0		6	1976	1135	2055	1300	100		(
194	0		6	1848	1135	1934	1300	95	9	 
194	0		6	1738	1135	1848	1300	100		- 
194	0		6	1561	1135	1737	1300	98	ب	) 
194	0		6	1323	1135	1561	1300	100	وأجر	 
194	0		6	1158	1135	1323	1300	96	مثل	 
194	0		6	884	1135	1158	1300	100	هـذا	 
194	0		6	627	1135	883	1300	100	يكون	 
194	0		6	511	1135	627	1300	100	على	 
194	0		6	383	1135	511	1300	100	الله	 
194	0		6	322	1135	383	1300	94	في	
194	0		7	2822	1309	2999	1485	98	كون	 
194	0		7	2643	1309	2821	1485	98	اللهفي	 
194	0		7	2412	1309	2644	1485	93	شئون	 
194	0		7	2215	1309	2413	1485	98	عباده	 
194	0		7	2182	1309	2214	1485	100		. 
194	0		7	1858	1309	2182	1485	99	فالعالم	 
194	0		7	1733	1309	1859	1485	90	كله	 
194	0		7	1490	1309	1734	1485	99	مسخر	 
194	0		7	1469	1309	1489	1485	98		(
194	0		7	1403	1309	1430	1485	98		)
194	0		7	1179	1309	1383	1485	100	الحال	 
194	0		7	1094	1309	1180	1485	90	من	 
194	0		7	1008	1309	1093	1485	98	لا	 
194	0		7	804	1309	1008	1485	88	يمكن	 
194	0		7	685	1309	803	1485	95	أن	 
194	0		7	454	1309	684	1485	96	يطلق	 
194	0		7	322	1309	454	1485	93	عليه	
194	0		8	2881	1494	3020	1663	98	أنه	 
194	0		8	2589	1494	2881	1663	96	مسخر	 
194	0		8	2532	1494	2589	1663	98		. 
194	0		8	2380	1494	2531	1663	90	قال	 
194	0		8	2176	1494	2379	1663	100	تعالى	 
194	0		8	2138	1494	2176	1663	100		«
194	0		8	2011	1494	2106	1663	99	ل	 
194	0		8	1872	1494	2011	1663	92	يوم	 
194	0		8	1745	1494	1871	1663	100	هو	 
194	0		8	1649	1494	1744	1663	99	في	 
194	0		8	1402	1494	1649	1663	96	شأت	» 
194	0		8	1326	1494	1401	1663	96		. 
194	0		8	1090	1494	1325	1663	100	فكان	 
194	0		8	932	1494	1090	1663	99	عدم	 
194	0		8	786	1494	931	1663	99	قوة	 
194	0		8	538	1494	785	1663	100	إرداع	 
194	0		8	322	1494	538	1663	94	هارون	
194	0		9	2761	1672	3017	1842	96	بالفعل	 
194	0		9	2642	1672	2760	1842	90	أن	 
194	0		9	2454	1672	2641	1842	99	ينفذ	 
194	0		9	2360	1672	2453	1842	100	في	 
194	0		9	2059	1672	2359	1842	99	أصحاب	 
194	0		9	1814	1672	2058	1842	98	العجل	 
194	0		9	1482	1672	1813	1842	95	بالتسليط	 
194	0		9	1369	1672	1481	1842	100	على	 
194	0		9	1118	1672	1369	1842	100	العجل	 
194	0		9	999	1672	1118	1842	100	كما	 
194	0		9	755	1672	999	1842	100	سلط	 
194	0		9	529	1672	754	1842	95	موسى	 
194	0		9	348	1672	529	1842	97	عليه	 
194	0		9	322	1672	347	1842	87		،
194	0		10	2776	1855	3004	2016	99	حكة	 
194	0		10	2672	1855	2777	2016	97	من	 
194	0		10	2541	1855	2671	2016	92	الله	 
194	0		10	2333	1855	2542	2016	94	تعالى	 
194	0		10	2093	1855	2334	2016	99	ظاهرة	 
194	0		10	1995	1855	2093	2016	99	في	 
194	0		10	1722	1855	1994	2016	96	الوجود	 
194	0		10	1449	1855	1721	2016	89	ليعبد	 
194	0		10	1422	1855	1448	2016	82		(
194	0		10	1324	1855	1384	2016	78		) 
194	0		10	1226	1855	1325	2016	88	في	 
194	0		10	1116	1855	1227	2016	100	كل	 
194	0		10	882	1855	1116	2016	100	صورة	 
194	0		10	817	1855	882	2016	100		. 
194	0		10	641	1855	817	2016	100	وإن	 
194	0		10	621	1855	640	2016	100		(
194	0		10	517	1855	582	2016	98		) 
194	0		10	322	1855	517	2016	100	ذهبت	
194	0		11	3019	2025	3216	2196	82	5	 
194	0		11	2841	2025	3020	2196	98	تلك	 
194	0		11	2564	2025	2841	2196	96	الصورة	 
194	0		11	2373	2025	2564	2196	100	بعد	 
194	0		11	2189	2025	2374	2196	83	ذلك	 
194	0		11	2085	2025	2190	2196	98	فما	 
194	0		11	1849	2025	2086	2196	92	ذهبث	 
194	0		11	1705	2025	1850	2196	100	إلا	 
194	0		11	1549	2025	1706	2196	99	بعد	 
194	0		11	1532	2025	1550	2196	100		(
194	0		11	1428	2025	1492	2196	100		) 
194	0		11	1336	2025	1429	2196	98	ما	 
194	0		11	1054	2025	1337	2196	98	تلبست	 
194	0		11	892	2025	1054	2196	82	عند	 
194	0		11	633	2025	893	2196	96	عابدها	 
194	0		11	345	2025	634	2196	96	بالالوهية	 
194	0		11	322	2025	346	2196	99		.
194	0		12	2798	2205	3020	2383	100	ولهذا	 
194	0		12	2702	2205	2798	2383	100	ما	 
194	0		12	2545	2205	2701	2383	100	بقي	 
194	0		12	2389	2205	2545	2383	100	نوع	 
194	0		12	2287	2205	2389	2383	92	من	 
194	0		12	2023	2205	2287	2383	98	الأنواع	 
194	0		12	1890	2205	2022	2383	96	إلا	 
194	0		12	1554	2205	1890	2383	85	وعبـد	 
194	0		12	1422	2205	1554	2383	98	إما	 
194	0		12	1211	2205	1422	2383	98	عبادة	 
194	0		12	1031	2205	1211	2383	100	تأله	 
194	0		12	833	2205	1031	2383	99	وإما	 
194	0		12	610	2205	833	2383	99	عبادة	 
194	0		12	346	2205	610	2383	100	تسخير	 
194	0		12	322	2205	346	2383	100		.
194	0		13	2894	2400	3017	2566	95	فلا	 
194	0		13	2757	2400	2893	2566	100	بد	 
194	0		13	2613	2400	2757	2566	100	من	 
194	0		13	2438	2400	2613	2566	100	ذلك	 
194	0		13	2307	2400	2437	2566	100	لمن	 
194	0		13	2139	2400	2308	2566	96	عقل	 
194	0		13	2112	2400	2138	2566	99		(
194	0		13	2001	2400	2074	2566	80		) 
194	0		13	1936	2400	2001	2566	98		. 
194	0		13	1780	2400	1936	2566	94	وما	 
194	0		13	1624	2400	1780	2566	84	عبد	 
194	0		13	1455	2400	1624	2566	93	شيء	 
194	0		13	1358	2400	1455	2566	99	من	 
194	0		13	1175	2400	1357	2566	99	العالم	 
194	0		13	1051	2400	1174	2566	91	إلا	 
194	0		13	915	2400	1051	2566	93	بعد	 
194	0		13	654	2400	914	2566	96	التلبس	 
194	0		13	627	2400	653	2566	100		(
194	0		13	537	2400	595	2566	100		) 
194	0		13	322	2400	536	2566	100	بالرفعة	
194	0		14	2834	2575	3015	2748	99	عتد	 
194	0		14	2611	2575	2834	2748	98	العابد	 
194	0		14	2298	2575	2611	2748	91	والظهور	 
194	0		14	2009	2575	2298	2748	100	بالدرجة	 
194	0		14	1913	2575	2009	2748	99	في	 
194	0		14	1714	2575	1912	2748	95	قلبه	 
194	0		14	1623	2575	1714	2748	100		: 
194	0		14	1358	2575	1623	2748	100	ولذلك	 
194	0		14	1123	2575	1358	2748	100	تسمى	 
194	0		14	1105	2575	1123	2748	100		(
194	0		14	1003	2575	1063	2748	100		) 
194	0		14	786	2575	1003	2748	92	الحق	 
194	0		14	641	2575	786	2748	100	لنا	 
194	0		14	322	2575	641	2748	96	برفيسع	
194	0		15	2645	2757	3013	2922	98	الدرجات	 
194	0		15	2586	2757	2646	2922	100		، 
194	0		15	2474	2757	2586	2922	100	ولم	 
194	0		15	2290	2757	2474	2922	100	يقل	 
194	0		15	2047	2757	2290	2922	97	رفيع	 
194	0		15	1756	2757	2047	2922	93	الدرجة	 
194	0		15	1685	2757	1757	2922	100		. 
194	0		15	1395	2757	1686	2922	99	فكثر	 
