level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	5	1	2	7	5	1079	755	124	70	70	اآلرلياء
5	5	1	2	7	6	999	767	62	50	83	فال
5	5	1	2	7	7	948	750	52	82	96	بد
5	5	1	2	7	8	923	767	23	39	96	له
5	5	1	2	7	9	851	750	47	82	96	من
5	5	1	2	7	10	773	769	131	50	94	هذه
5	5	1	2	7	11	638	767	115	54	75	الرؤيا>
5	5	1	2	7	12	528	770	89	53	65	فريى
5	5	1	2	7	13	480	770	31	34	93	ما
5	5	1	2	7	14	384	772	76	45	64	ممل
5	5	1	2	7	15	333	750	47	82	96	به
5	5	1	2	7	16	230	767	102	48	96	رسول
4	5	1	2	8	0	206	854	1364	80	-1	
5	5	1	2	8	1	1505	856	65	78	89	اهلل
5	5	1	2	8	2	1437	856	64	78	92	صىل
5	5	1	2	8	3	1369	856	60	78	89	اهلل
5	5	1	2	8	4	1276	856	94	78	93	عليه
5	5	1	2	8	5	1179	856	98	78	96	وسلم
5	5	1	2	8	6	1160	872	13	25	86	>
5	5	1	2	8	7	1046	856	93	78	95	ويرى
5	5	1	2	8	8	984	856	45	78	76	يي
5	5	1	2	8	9	852	856	125	78	74	احلائط
5	5	1	2	8	10	745	856	103	78	93	موضع
5	5	1	2	8	11	584	856	162	78	62	لبــنـتني
5	5	1	2	8	12	500	872	13	24	95	»
5	5	1	2	8	13	315	854	163	76	50	واللتــن
5	5	1	2	8	14	206	854	110	76	90	مـن
4	5	1	2	9	0	231	967	1340	63	-1	
5	5	1	2	9	1	1481	963	83	73	96	ذهب
5	5	1	2	9	2	1376	963	94	73	89	وفضة
5	5	1	2	9	3	1357	1004	8	11	88	.
5	5	1	2	9	4	1249	963	86	73	57	فريى
5	5	1	2	9	5	1107	963	123	73	86	البنتني
5	5	1	2	9	6	970	963	125	73	52	اللتي
5	5	1	2	9	7	833	963	115	73	94	تنقص
5	5	1	2	9	8	704	963	109	73	36	اخلادط
5	5	1	2	9	9	596	963	97	73	88	عنها
5	5	1	2	9	10	477	963	115	73	90	وتكل
5	5	1	2	9	11	427	963	42	73	39	هب
5	5	1	2	9	12	213	963	179	73	87	لبنةذهب
4	5	1	2	10	0	227	1070	1345	75	-1	
5	5	1	2	10	1	1478	1082	89	55	17	ولبنة
5	5	1	2	10	2	1414	1085	60	34	78	فضة
5	5	1	2	10	3	1393	1112	9	10	79	.
5	5	1	2	10	4	1328	1082	43	39	96	فال
5	5	1	2	10	5	1275	1096	37	35	96	بد
5	5	1	2	10	6	1216	1070	41	52	96	أن
5	5	1	2	10	7	1125	1099	76	35	93	يرى
5	5	1	2	10	8	1031	1088	77	30	95	نفسه
5	5	1	2	10	9	900	1080	112	64	12	تنطبـع
5	5	1	2	10	10	848	1080	32	60	92	يف
5	5	1	2	10	11	729	1089	101	56	96	موضع
5	5	1	2	10	12	623	1079	89	56	90	تينك
5	5	1	2	10	13	465	1083	140	54	66	اللبنتني>
5	5	1	2	10	14	321	1077	126	61	87	فيكون
5	5	1	2	10	15	227	1083	78	59	95	خاتم
4	5	1	2	11	0	227	1168	1342	70	-1	
5	5	1	2	11	1	1447	1168	122	70	54	األولياء
5	5	1	2	11	2	1345	1176	87	58	91	تينك
5	5	1	2	11	3	1191	1181	136	54	75	اللبنتني.
5	5	1	2	11	4	1066	1173	103	65	2	فكل
5	5	1	2	11	5	941	1175	107	42	78	احلابط
5	5	1	2	11	6	920	1210	10	10	78	.
5	5	1	2	11	7	767	1181	131	53	83	والسبب
5	5	1	2	11	8	700	1181	46	47	71	املو
5	5	1	2	11	9	612	1201	74	32	71	جب
5	5	1	2	11	10	485	1175	107	54	94	لكونه
5	5	1	2	11	11	392	1174	73	53	72	رآها
5	5	1	2	11	12	344	1164	31	78	70	_
5	5	1	2	11	13	227	1179	93	55	89	لبنتني
4	5	1	2	12	0	227	1268	1345	74	-1	
5	5	1	2	12	1	1528	1268	44	48	96	أنه
5	5	1	2	12	2	1439	1280	69	62	69	تابع
5	5	1	2	12	3	1326	1278	94	61	29	لشرسع
5	5	1	2	12	4	1235	1279	75	60	92	خاتم
5	5	1	2	12	5	1113	1279	103	52	95	الرسل
5	5	1	2	12	6	1065	1278	31	59	93	يف
5	5	1	2	12	7	935	1277	114	51	95	الظاهر
5	5	1	2	12	8	849	1295	69	32	96	وهو
5	5	1	2	12	9	729	1284	102	58	96	موضع
5	5	1	2	12	10	629	1280	82	54	57	اللبنة
5	5	1	2	12	11	518	1280	93	36	87	الفضة
5	5	1	2	12	12	446	1285	11	24	0	>
5	5	1	2	12	13	354	1295	70	31	95	وهو
5	5	1	2	12	14	227	1277	111	51	96	ظاهره
4	5	1	2	13	0	227	1374	1345	75	-1	
5	5	1	2	13	1	1488	1388	84	46	76	ومــا
5	5	1	2	13	2	1373	1392	85	50	41	يتبعه
5	5	1	2	13	3	1293	1390	48	54	84	فيه
5	5	1	2	13	4	1220	1405	40	33	92	من
5	5	1	2	13	5	1079	1374	123	75	91	األحكام
5	5	1	2	13	6	1041	1368	22	85	71	»
5	5	1	2	13	7	1000	1385	59	47	80	كا
5	5	1	2	13	8	929	1368	49	85	95	هو
5	5	1	2	13	9	850	1382	133	53	95	آخذ
5	5	1	2	13	10	782	1402	51	37	96	عن
5	5	1	2	13	11	657	1381	43	42	82	اهلل
5	5	1	2	13	12	608	1385	31	61	82	يف
5	5	1	2	13	13	516	1388	75	51	71	الرس
5	5	1	2	13	14	440	1387	59	37	78	مـــا
5	5	1	2	13	15	377	1404	45	31	96	هو
5	5	1	2	13	16	227	1387	133	50	96	بالصورة
4	5	1	2	14	0	225	1472	1350	75	-1	
5	5	1	2	14	1	1443	1484	132	51	92	الظاهرة
5	5	1	2	14	2	1383	1468	42	83	63	_
5	5	1	2	14	3	1263	1468	115	83	32	متبع
5	5	1	2	14	4	1191	1468	66	83	96	فيه
5	5	1	2	14	5	1174	1491	13	24	87	>
5	5	1	2	14	6	1071	1468	82	83	91	ألنه
5	5	1	2	14	7	1001	1468	66	83	93	يرى
5	5	1	2	14	8	890	1468	92	83	73	اآلمر
5	5	1	2	14	9	781	1468	99	83	76	علـى
5	5	1	2	14	10	729	1468	44	83	96	ما
5	5	1	2	14	11	661	1468	62	83	96	هو
5	5	1	2	14	12	573	1468	89	83	96	عليه
5	5	1	2	14	13	555	1490	13	25	95	>
5	5	1	2	14	14	459	1468	61	83	95	فال
5	5	1	2	14	15	402	1468	58	83	95	بد
5	5	1	2	14	16	314	1475	89	60	90	أن
5	5	1	2	14	17	225	1468	85	83	45	يراه
4	5	1	2	15	0	224	1583	1349	73	-1	
5	5	1	2	15	1	1473	1588	100	42	91	هكذا
5	5	1	2	15	2	1383	1609	70	31	96	وهو
5	5	1	2	15	3	1266	1599	101	57	96	موضع
5	5	1	2	15	4	1166	1593	81	54	81	اللبنة
5	5	1	2	15	5	1027	1590	117	60	93	الذهبية
5	5	1	2	15	6	976	1593	31	58	91	يف
5	5	1	2	15	7	846	1592	114	56	96	الباطن
5	5	1	2	15	8	814	1597	13	25	65	>
5	5	1	2	15	9	729	1593	63	52	96	فإنه
5	5	1	2	15	10	638	1583	71	46	96	أخذ
5	5	1	2	15	11	571	1609	50	36	96	من
5	5	1	2	15	12	454	1594	99	38	72	املمدن
5	5	1	2	15	13	341	1590	79	62	93	الذي
5	5	1	2	15	14	224	1585	86	60	96	يأخذ
4	5	1	2	16	0	222	1680	1350	72	-1	
5	5	1	2	16	1	1513	1676	55	86	96	منه
5	5	1	2	16	2	1411	1676	88	86	88	امللك
5	5	1	2	16	3	1321	1676	79	86	93	الذي
5	5	1	2	16	4	1196	1676	109	86	95	يوحي
5	5	1	2	16	5	1098	1676	50	86	86	به
5	5	1	2	16	6	1018	1676	60	86	96	إىل
5	5	1	2	16	7	888	1676	124	86	96	الرسول
5	5	1	2	16	8	856	1720	11	12	95	.
5	5	1	2	16	9	755	1676	80	86	96	فإن
5	5	1	2	16	10	653	1676	92	86	93	فهمت
5	5	1	2	16	11	594	1676	48	86	96	ما
5	5	1	2	16	12	479	1676	110	86	71	أرست
5	5	1	2	16	13	406	1676	55	86	84	به
5	5	1	2	16	14	314	1695	83	33	96	فقد
5	5	1	2	16	15	196	1676	108	86	94	حصل
4	5	1	2	17	0	223	1786	1347	67	-1	
5	5	1	2	17	1	1526	1791	44	37	96	لك
5	5	1	2	17	2	1425	1790	74	62	95	العلم
5	5	1	2	17	3	1314	1791	93	62	95	النافع
5	5	1	2	17	4	1203	1786	86	56	95	بكل
5	5	1	2	17	5	1101	1786	71	64	44	ييء
5	5	1	2	17	6	1037	1786	47	26	44	*
5	5	1	2	17	7	1003	1820	11	10	95	.
5	5	1	2	17	8	870	1782	109	75	96	فكل
5	5	1	2	17	9	809	1782	57	75	20	ني
5	5	1	2	17	10	740	1782	56	75	96	من
5	5	1	2	17	11	622	1782	103	75	15	لدن
5	5	1	2	17	12	531	1787	67	65	94	آدم
5	5	1	2	17	13	453	1782	66	75	95	إىل
5	5	1	2	17	14	369	1786	143	67	95	آخر
5	5	1	2	17	15	298	1782	67	75	81	نيي
5	5	1	2	17	16	223	1792	60	37	77	مــا
4	5	1	2	18	0	220	1878	1349	73	-1	
5	5	1	2	18	1	1495	1897	74	54	95	منهم
5	5	1	2	18	2	1365	1878	99	47	80	أحــد
5	5	1	2	18	3	1246	1880	88	61	96	يأخذ
5	5	1	2	18	4	1174	1886	41	55	79	إال
5	5	1	2	18	5	1106	1904	50	37	92	من
5	5	1	2	18	6	991	1889	99	43	92	مسكاة
5	5	1	2	18	7	896	1890	76	60	92	خاتم
5	5	1	2	18	8	777	1889	104	58	52	النبيني
5	5	1	2	18	9	744	1895	13	23	83	>
5	5	1	2	18	10	604	1891	119	49	9	وإنت
5	5	1	2	18	11	570	1894	11	47	79	(
5	5	1	2	18	12	504	1902	46	31	79	18
5	5	1	2	18	13	451	1920	27	7	85	-
5	5	1	2	18	14	427	1899	6	35	85	|
5	5	1	2	18	15	390	1896	10	46	95	)
5	5	1	2	18	16	220	1882	149	59	51	تآخــر
1	6	0	0	0	0	0	0	1774	2658	-1	
2	6	1	0	0	0	261	232	1347	1000	-1	
3	6	1	1	0	0	261	232	1347	1000	-1	
4	6	1	1	1	0	262	232	1340	59	-1	
5	6	1	1	1	1	1477	238	125	47	89	انتكاس
5	6	1	1	1	2	1336	243	112	40	92	صورته
5	6	1	1	1	3	1266	253	49	34	96	من
5	6	1	1	1	4	1139	239	111	47	40	حرضة
5	6	1	1	1	5	1010	235	97	36	93	خاصة
5	6	1	1	1	6	975	240	13	23	90	>
5	6	1	1	1	7	889	237	65	44	96	وقد
5	6	1	1	1	8	775	234	96	57	90	تعطيه
5	6	1	1	1	9	634	241	121	46	54	عــني
5	6	1	1	1	10	580	228	34	67	72	|
5	6	1	1	1	11	407	232	136	55	40	مايظهر
5	6	1	1	1	12	262	234	65	53	54	منها
4	6	1	1	2	0	261	321	1342	61	-1	
5	6	1	1	2	1	1493	327	110	51	89	فتقابل
5	6	1	1	2	2	1388	326	89	56	83	الممني
5	6	1	1	2	3	1299	328	62	50	93	منها
5	6	1	1	2	4	1190	327	92	55	33	الممني
5	6	1	1	2	5	1007	307	159	79	22	منالرائي
5	6	1	1	2	6	903	307	93	79	22	وقد
5	6	1	1	2	7	773	324	91	55	77	يقابل
5	6	1	1	2	8	664	324	94	57	12	اليمني
5	6	1	1	2	9	533	323	103	53	96	اليسار
5	6	1	1	2	10	435	339	72	32	96	وهو
5	6	1	1	2	11	312	321	108	52	96	الغالب
5	6	1	1	2	12	261	321	32	59	82	في
4	6	1	1	3	0	261	412	1339	63	-1	
5	6	1	1	3	1	1520	415	80	50	14	المرايا
5	6	1	1	3	2	1427	415	74	51	65	بنزلة
5	6	1	1	3	3	1306	416	91	35	89	العادة
5	6	1	1	3	4	1243	413	30	59	66	يف
5	6	1	1	3	5	1123	415	104	60	87	العموم
5	6	1	1	3	6	955	415	112	50	71	وخترق
5	6	1	1	3	7	783	414	157	37	47	العـــادة
5	6	1	1	3	8	661	413	90	52	92	يقابل
5	6	1	1	3	9	552	413	93	55	85	اليمني
5	6	1	1	3	10	420	412	93	56	37	اليم
5	6	1	1	3	11	261	412	117	52	69	ويظهر
4	6	1	1	4	0	263	492	1345	71	-1	
5	6	1	1	4	1	1450	502	158	51	88	االنتكاس
5	6	1	1	4	2	1420	534	8	8	93	.
5	6	1	1	4	3	1315	505	82	45	92	وهذا
5	6	1	1	4	4	1253	500	50	40	92	كله
5	6	1	1	4	5	1183	519	49	36	96	من
5	6	1	1	4	6	1026	492	139	67	90	أعطبات
5	6	1	1	4	7	910	505	100	54	93	حقيقة
5	6	1	1	4	8	769	500	119	53	62	احلرضصة
5	6	1	1	4	9	599	502	150	54	30	املتجلــى
5	6	1	1	4	10	522	501	59	57	67	فيما
5	6	1	1	4	11	455	502	52	61	69	اليت
5	6	1	1	4	12	263	505	170	47	21	(هاححب)
4	6	1	1	5	0	262	583	1341	62	-1	
5	6	1	1	5	1	1454	583	149	59	35	أنزكـاها
5	6	1	1	5	2	1349	592	82	45	4	ملة
5	6	1	1	5	3	1249	593	80	51	54	املرايا
5	6	1	1	5	4	1216	622	10	9	92	.
5	6	1	1	5	5	1130	596	64	48	95	فمن
5	6	1	1	5	6	1019	594	91	46	95	عرف
5	6	1	1	5	7	846	593	153	36	86	استعداده
5	6	1	1	5	8	724	594	90	47	96	عرف
5	6	1	1	5	9	621	589	86	56	70	قموله
5	6	1	1	5	10	587	596	14	24	89	>
5	6	1	1	5	11	510	592	57	44	96	وما
5	6	1	1	5	12	447	587	48	55	96	كل
5	6	1	1	5	13	381	605	51	37	95	من
5	6	1	1	5	14	262	592	88	48	96	عرف
4	6	1	1	6	0	263	667	1344	70	-1	
5	6	1	1	6	1	1524	680	83	57	72	قبوله
5	6	1	1	6	2	1408	684	101	50	96	يعرف
5	6	1	1	6	3	1238	682	151	37	95	استعداده
5	6	1	1	6	4	1179	679	40	53	92	إال
5	6	1	1	6	5	1106	695	55	36	93	بعد
5	6	1	1	6	6	965	681	125	54	26	القبول»
5	6	1	1	6	7	877	682	66	49	93	وإن
5	6	1	1	6	8	802	677	64	42	96	كان
5	6	1	1	6	9	692	683	92	50	96	يعرفه
5	6	1	1	6	10	608	675	64	51	77	جمال
5	6	1	1	6	11	575	708	10	11	95	.
5	6	1	1	6	12	512	676	40	53	91	إال
5	6	1	1	6	13	451	667	43	51	91	أن
5	6	1	1	6	14	350	682	82	46	96	بعض
5	6	1	1	6	15	263	667	69	64	94	أهل
4	6	1	1	7	0	262	757	1345	70	-1	
5	6	1	1	7	1	1520	770	87	49	96	النظر
5	6	1	1	7	2	1455	787	48	35	96	من
5	6	1	1	7	3	1303	761	134	59	96	أصحاب
5	6	1	1	7	4	1179	772	109	46	96	العقول
5	6	1	1	7	5	1035	771	128	55	73	الضعدفة
5	6	1	1	7	6	927	777	83	50	92	برون
5	6	1	1	7	7	868	758	41	50	95	أن
5	6	1	1	7	8	806	764	43	42	89	اهلل
5	6	1	1	7	9	773	775	13	23	71	>
5	6	1	1	7	10	669	769	81	37	37	لـمـا
5	6	1	1	7	11	578	774	72	48	93	تبت
5	6	1	1	7	12	451	776	95	51	85	عندم
5	6	1	1	7	13	389	757	44	47	92	أنه
5	6	1	1	7	14	262	771	96	39	88	فعـال
4	6	1	1	8	0	268	836	1338	67	-1	
5	6	1	1	8	1	1581	853	25	35	77	ما
5	6	1	1	8	2	1490	852	74	51	29	يساء
5	6	1	1	8	3	1457	858	12	22	83	>
5	6	1	1	8	4	1323	851	115	51	83	جوزوا
5	6	1	1	8	5	1254	853	50	47	90	عىل
5	6	1	1	8	6	1193	844	43	42	85	اهلل
5	6	1	1	8	7	1086	850	81	50	91	تعاىل
5	6	1	1	8	8	1038	852	32	34	93	ما
5	6	1	1	8	9	903	851	117	50	92	يناقض
5	6	1	1	8	10	786	842	99	44	15	احلـكة
5	6	1	1	8	11	695	851	57	44	93	وما
5	6	1	1	8	12	631	865	45	32	96	هو
5	6	1	1	8	13	533	836	79	62	52	المر
5	6	1	1	8	14	447	851	69	33	69	عليه
5	6	1	1	8	15	396	847	30	49	68	يف
5	6	1	1	8	16	301	854	78	30	95	نفسه
5	6	1	1	8	17	268	878	9	7	94	.
4	6	1	1	9	0	262	898	1344	89	-1	
5	6	1	1	9	1	1521	932	85	46	39	وهذا
5	6	1	1	9	2	1426	933	77	40	96	عدل
5	6	1	1	9	3	1325	935	83	45	96	بعض
5	6	1	1	9	4	1191	930	108	47	91	النظار
5	6	1	1	9	5	1127	894	39	103	63	_
5	6	1	1	9	6	1063	932	44	50	70	إىل
5	6	1	1	9	7	983	935	63	52	93	نفي
5	6	1	1	9	8	840	926	122	53	54	اإلمكان
5	6	1	1	9	9	619	932	189	52	47	وإئبـــات
5	6	1	1	9	10	450	898	140	82	87	الوجوب
5	6	1	1	9	11	404	899	14	7	84	_
5	6	1	1	9	12	262	926	107	52	76	بالذات
4	6	1	1	10	0	262	1004	1344	66	-1	
5	6	1	1	10	1	1500	1011	106	55	53	وبالغري
5	6	1	1	10	2	1466	1042	8	8	93	.
5	6	1	1	10	3	1322	1007	121	54	33	والملققى
5	6	1	1	10	4	1205	1013	88	52	92	يثبت
5	6	1	1	10	5	1035	1008	149	52	33	اإلمكان
5	6	1	1	10	6	891	1013	126	52	88	ويمرف
5	6	1	1	10	7	735	1013	125	49	40	حرصته
5	6	1	1	10	8	699	1016	14	25	79	>
5	6	1	1	10	9	533	1004	146	57	87	واملمكن
5	6	1	1	10	10	461	1011	33	34	93	ما
5	6	1	1	10	11	399	1025	45	33	96	هو
5	6	1	1	10	12	262	1004	118	66	89	املمكن
4	6	1	1	11	0	265	1080	1341	71	-1	
5	6	1	1	11	1	1534	1108	72	36	95	ومن
5	6	1	1	11	2	1459	1081	55	63	95	أين
5	6	1	1	11	3	1385	1107	44	32	96	هو
5	6	1	1	11	4	1276	1086	89	58	92	ممكن
5	6	1	1	11	5	1188	1107	71	33	96	وهو
5	6	1	1	11	6	1076	1098	81	49	92	بعينه
5	6	1	1	11	7	946	1092	110	54	96	واجب
5	6	1	1	11	8	830	1089	82	56	43	بالغري
5	6	1	1	11	9	789	1095	17	55	76	ع
5	6	1	1	11	10	698	1107	75	35	96	ومن
5	6	1	1	11	11	628	1080	47	69	92	أبن
5	6	1	1	11	12	551	1109	62	40	96	صح
5	6	1	1	11	13	450	1090	72	55	96	عليه
5	6	1	1	11	14	367	1090	62	61	96	اسم
5	6	1	1	11	15	265	1091	70	53	85	الغري
4	6	1	1	12	0	424	1164	1180	68	-1	
5	6	1	1	12	1	1527	1168	77	62	96	الذي
5	6	1	1	12	2	1408	1173	100	50	41	اقتىض
5	6	1	1	12	3	1366	1171	23	37	91	له
5	6	1	1	12	4	1209	1173	138	50	96	الوجوب
5	6	1	1	12	5	1179	1202	6	7	96	.
5	6	1	1	12	6	1105	1167	50	49	96	وال
5	6	1	1	12	7	1035	1174	53	58	76	يعلم
5	6	1	1	12	8	960	1172	58	34	96	هذا
5	6	1	1	12	9	804	1171	139	55	70	التفصيل
5	6	1	1	12	10	746	1167	40	54	70	إلا
5	6	1	1	12	11	641	1170	94	37	87	العلماء
5	6	1	1	12	12	573	1164	51	55	37	باهله
5	6	1	1	12	13	459	1170	98	36	95	خاصة
5	6	1	1	12	14	424	1198	11	11	84	.
2	6	2	0	0	0	261	1300	1347	628	-1	
3	6	2	1	0	0	261	1300	1347	628	-1	
4	6	2	1	1	0	266	1300	1267	66	-1	
5	6	2	1	1	1	1459	1308	74	47	58	وعىل
5	6	2	1	1	2	1382	1308	63	58	93	قدم
5	6	2	1	1	3	1284	1322	80	36	82	سيب
5	6	2	1	1	4	1219	1296	56	74	61	_
5	6	2	1	1	5	1092	1300	107	56	92	يكون
5	6	2	1	1	6	1003	1300	77	53	96	آخر
5	6	2	1	1	7	878	1306	95	45	96	مولود
5	6	2	1	1	8	802	1302	61	54	79	يولك
5	6	2	1	1	9	734	1320	51	35	92	من
5	6	2	1	1	10	661	1305	56	34	96	هذا
5	6	2	1	1	11	555	1304	88	59	95	النوع
5	6	2	1	1	12	390	1300	133	63	23	اإلنساين
5	6	2	1	1	13	359	1333	9	9	93	.
5	6	2	1	1	14	266	1319	71	32	95	وهو
4	6	2	1	2	0	265	1372	1338	73	-1	
5	6	2	1	2	1	1505	1387	98	51	96	حامل
5	6	2	1	2	2	1364	1374	123	63	83	أرساره
5	6	2	1	2	3	1329	1391	13	24	87	>
5	6	2	1	2	4	1211	1385	96	54	96	وليس
5	6	2	1	2	5	1119	1400	74	35	96	بعده
5	6	2	1	2	6	1045	1384	56	46	96	ولد
5	6	2	1	2	7	996	1383	31	60	94	يف
5	6	2	1	2	8	921	1385	57	36	96	هذا
5	6	2	1	2	9	815	1386	87	59	96	النوع
5	6	2	1	2	10	785	1416	7	8	96	.
5	6	2	1	2	11	706	1388	55	50	48	فهو
5	6	2	1	2	12	612	1386	78	57	94	خاتم
5	6	2	1	2	13	478	1372	114	58	85	األوالد
5	6	2	1	2	14	446	1413	10	11	80	.
5	6	2	1	2	15	339	1381	84	50	87	وتولد
5	6	2	1	2	16	265	1396	58	24	95	معه
4	6	2	1	3	0	263	1456	1339	70	-1	
5	6	2	1	3	1	1517	1456	85	47	95	أخت
5	6	2	1	3	2	1463	1465	24	38	90	له
5	6	2	1	3	3	1329	1469	113	57	96	فتخرج
5	6	2	1	3	4	1254	1468	57	53	96	قبل
5	6	2	1	3	5	1114	1470	106	56	84	وخترج
5	6	2	1	3	6	1002	1466	94	48	93	بعدها
5	6	2	1	3	7	877	1459	108	57	89	يكون
5	6	2	1	3	8	721	1456	84	56	83	رأسه
5	6	2	1	3	9	638	1473	61	28	96	عند
5	6	2	1	3	10	501	1464	116	57	88	رجليها
5	6	2	1	3	11	469	1494	10	10	92	.
5	6	2	1	3	12	263	1458	185	58	56	ويكون
4	6	2	1	4	0	261	1535	1344	73	-1	
5	6	2	1	4	1	1512	1544	93	51	96	مولده
5	6	2	1	4	2	1392	1545	102	53	90	بالصني
5	6	2	1	4	3	1286	1545	89	47	77	ولغته
5	6	2	1	4	4	1217	1545	47	37	93	لغة
5	6	2	1	4	5	1129	1535	68	63	96	أهل
5	6	2	1	4	6	1000	1550	61	44	92	بلده
5	6	2	1	4	7	967	1575	11	10	96	.
5	6	2	1	4	8	815	1561	129	42	56	ويري
5	6	2	1	4	9	714	1546	81	62	96	العقم
5	6	2	1	4	10	663	1544	32	60	90	يف
5	6	2	1	4	11	526	1545	119	51	95	الرجال
5	6	2	1	4	12	388	1545	120	46	96	والنساء
5	6	2	1	4	13	261	1539	110	62	10	فكثر
4	6	2	1	5	0	262	1619	1345	66	-1	
5	6	2	1	5	1	1488	1621	119	64	45	النكاح
5	6	2	1	5	2	1420	1642	51	36	96	من
5	6	2	1	5	3	1352	1629	52	52	89	غري
5	6	2	1	5	4	1242	1624	89	48	93	والدة
5	6	2	1	5	5	1079	1633	143	51	88	ويدعوم
5	6	2	1	5	6	1017	1627	46	48	92	إىل
5	6	2	1	5	7	952	1619	47	46	91	اهلل
5	6	2	1	5	8	892	1626	44	38	90	فال
5	6	2	1	5	9	773	1628	88	49	41	حباب
5	6	2	1	5	10	741	1655	10	9	95	.
5	6	2	1	5	11	656	1625	62	52	95	فإذا
5	6	2	1	5	12	551	1627	86	51	93	قبضه
5	6	2	1	5	13	487	1619	42	42	91	اهلل
5	6	2	1	5	14	389	1626	81	49	92	تعاىل
5	6	2	1	5	15	262	1628	108	50	85	وقبض
4	6	2	1	6	0	265	1695	1339	71	-1	
5	6	2	1	6	1	1506	1712	98	54	55	مؤمين
5	6	2	1	6	2	1399	1709	90	43	93	زمانه
5	6	2	1	6	3	1317	1715	61	50	93	بقي
5	6	2	1	6	4	1249	1722	51	35	96	من
5	6	2	1	6	5	1170	1715	62	50	95	بقي
5	6	2	1	6	6	1070	1706	66	51	87	ممل
5	6	2	1	6	7	957	1706	97	57	84	البهام
5	6	2	1	6	8	914	1701	25	39	93	ال
5	6	2	1	6	9	760	1698	138	58	60	حبلثون
5	6	2	1	6	10	652	1695	91	48	63	حالال
5	6	2	1	6	11	570	1703	50	47	87	وال
5	6	2	1	6	12	422	1710	132	46	44	حبرمون
5	6	2	1	6	13	299	1699	107	54	16	حرام
5	6	2	1	6	14	265	1710	13	25	71	»>
4	6	2	1	7	0	264	1778	1344	72	-1	
5	6	2	1	7	1	1447	1790	161	49	64	يتصرفون
5	6	2	1	7	2	1356	1778	73	72	37	حمع
5	6	2	1	7	3	1208	1778	128	68	83	الطممعة
5	6	2	1	7	4	1188	1791	11	46	91	(
5	6	2	1	7	5	1120	1798	42	32	60	11
5	6	2	1	7	6	1064	1810	34	6	92	-
5	6	2	1	7	7	1039	1788	6	32	78	ا
5	6	2	1	7	8	1004	1791	11	44	78	)
5	6	2	1	7	9	899	1792	83	47	76	سهوة
5	6	2	1	7	10	718	1793	157	43	52	جمـــردة
5	6	2	1	7	11	648	1801	52	37	93	عن
5	6	2	1	7	12	546	1786	87	52	93	العقل
5	6	2	1	7	13	385	1786	128	60	85	والرسع
5	6	2	1	7	14	264	1787	104	60	87	فعليهم
4	6	2	1	8	0	1380	1867	227	61	-1	
5	6	2	1	8	1	1534	1873	73	55	96	تقوم
5	6	2	1	8	2	1414	1867	102	35	95	الساعة
5	6	2	1	8	3	1380	1897	7	7	95	.
2	6	3	0	0	0	161	1303	41	36	-1	
3	6	3	1	0	0	161	1303	41	36	-1	
4	6	3	1	1	0	161	1303	41	36	-1	
5	6	3	1	1	1	161	1303	41	36	22	نظا
1	7	0	0	0	0	0	0	1590	2259	-1	
2	7	1	0	0	0	176	268	1225	189	-1	
3	7	1	1	0	0	176	268	1226	153	-1	
4	7	1	1	1	0	176	268	1225	56	-1	
5	7	1	1	1	1	1298	274	103	50	42	(معـجم
5	7	1	1	1	2	1206	268	81	47	90	األدباء
5	7	1	1	1	3	1177	278	14	26	73	1
5	7	1	1	1	4	1132	277	25	27	37	:1
5	7	1	1	1	5	1082	277	40	27	37	*"
5	7	1	1	1	6	1058	290	8	14	59	»
5	7	1	1	1	7	962	276	86	38	94	وفيات
5	7	1	1	1	8	854	268	98	45	92	األعيان
5	7	1	1	1	9	826	278	8	26	91	ا
5	7	1	1	1	10	754	277	50	28	52	:؟4
5	7	1	1	1	11	670	278	48	37	64	انباء
5	7	1	1	1	12	590	275	68	41	95	الرواة
5	7	1	1	1	13	562	279	9	26	72	ا
5	7	1	1	1	14	517	278	23	27	21	:4
5	7	1	1	1	15	467	279	35	25	53	*؟
5	7	1	1	1	16	375	279	74	37	79	»بغية
5	7	1	1	1	17	285	276	79	41	91	الوعاة
5	7	1	1	1	18	218	278	49	28	44	44
5	7	1	1	1	19	176	277	28	33	70	1)
4	7	1	1	2	0	176	323	1225	56	-1	
5	7	1	1	2	1	1348	328	53	50	96	طبع
5	7	1	1	2	2	1265	338	72	31	72	مبصـر
5	7	1	1	2	3	1168	327	87	40	72	مبطبعة
5	7	1	1	2	4	1081	327	77	41	92	بوالق
5	7	1	1	2	5	1021	330	49	27	93	سنة
5	7	1	1	2	6	996	329	11	28	78	؟
5	7	1	1	2	7	944	330	40	27	51	؟!
5	7	1	1	2	8	864	319	69	64	67	اهـ
5	7	1	1	2	9	800	330	64	36	94	ودار
5	7	1	1	2	10	712	319	84	64	94	الكتب
5	7	1	1	2	11	603	328	100	41	78	املصـرية
5	7	1	1	2	12	543	332	48	26	93	سنة
5	7	1	1	2	13	494	331	35	28	71	55
5	7	1	1	2	14	388	319	66	64	0	اهـ
5	7	1	1	2	15	296	319	88	64	77	وأعيد
5	7	1	1	2	16	224	330	70	39	76	طبعه
5	7	1	1	2	17	176	333	37	46	95	في
